INFO: [VRFC 10-2263] Analyzing Verilog file "C:/Users/cse/Desktop/COMP3601/projects/COMP3601_group/COMP3601_group.sim/sim_1/impl/func/xsim/glbl.v" into library xil_defaultlib
INFO: [VRFC 10-311] analyzing module glbl
INFO: [VRFC 10-3107] analyzing entity 'design_1_axi_dma_0_0_axi_datamover_s2mm_full_wrap'
INFO: [VRFC 10-3107] analyzing entity 'design_1_axi_smc_1_bd_6f02_sawn_0'
INFO: [VRFC 10-3107] analyzing entity 'design_1_axi_smc_1_bd_6f02_sbn_0'
INFO: [VRFC 10-3107] analyzing entity 'design_1_axi_smc_1_bd_6f02_swn_0'
INFO: [VRFC 10-3107] analyzing entity 'design_1_auto_ds_0_axi_data_fifo_v2_1_24_axic_fifo'
INFO: [VRFC 10-3107] analyzing entity '\design_1_auto_ds_0_axi_data_fifo_v2_1_24_axic_fifo__parameterized0\'
INFO: [VRFC 10-3107] analyzing entity '\design_1_auto_ds_0_axi_data_fifo_v2_1_24_axic_fifo__parameterized0__xdcDup__1\'
INFO: [VRFC 10-3107] analyzing entity 'design_1_axi_dma_0_0_axi_datamover'
INFO: [VRFC 10-3107] analyzing entity 'design_1_axi_smc_1_s00_nodes_imp_1KC0NQC'
INFO: [VRFC 10-3107] analyzing entity 'design_1_auto_ds_0_axi_dwidth_converter_v2_1_25_a_downsizer'
INFO: [VRFC 10-3107] analyzing entity '\design_1_auto_ds_0_axi_dwidth_converter_v2_1_25_a_downsizer__parameterized0\'
INFO: [VRFC 10-3107] analyzing entity 'design_1_axi_dma_0_0_axi_dma'
INFO: [VRFC 10-3107] analyzing entity 'design_1_axi_smc_1_bd_6f02'
INFO: [VRFC 10-3107] analyzing entity 'design_1_auto_ds_0_axi_dwidth_converter_v2_1_25_axi_downsizer'
INFO: [VRFC 10-3107] analyzing entity 'design_1_axi_dma_0_0'
INFO: [VRFC 10-3107] analyzing entity 'design_1_axi_smc_1'
INFO: [VRFC 10-3107] analyzing entity 'design_1_auto_ds_0_axi_dwidth_converter_v2_1_25_top'
INFO: [VRFC 10-3107] analyzing entity 'design_1_auto_ds_0'
INFO: [VRFC 10-3107] analyzing entity 's00_couplers_imp_1A7ZMW4'
INFO: [VRFC 10-3107] analyzing entity 'design_1_ps8_0_axi_periph_1'
INFO: [VRFC 10-3107] analyzing entity 'design_1'
INFO: [VRFC 10-3107] analyzing entity 'design_1_wrapper'
